seqnames	start	end	width	strand	name	score	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENTREZID	SYMBOL	GENENAME
13	33697043	33697443	401	*	8519	0	Distal Intergenic	13	33679474	33687175	7702	1	ENSG00000288767	ENST00000686128	17569	107984551	LOC107984551	uncharacterized LOC107984551
9	107020012	107020412	401	*	32719	0	Intron (ENST00000439901/ENSG00000230782, intron 4 of 4)	9	107009189	107011018	1830	1	ENSG00000148143	ENST00000483287	10823	58499	ZNF462	zinc finger protein 462
9	27626339	27626739	401	*	32157	0	Distal Intergenic	9	27608382	27610745	2364	2	ENSG00000215441	ENST00000400348	-15594	392298	CTAGE12P	CTAGE family member 12, pseudogene
4	78293907	78294307	401	*	23238	0	Intron (ENST00000508900/ENSG00000138759, intron 14 of 19)	4	78267239	78319653	52415	1	ENSG00000138759	ENST00000682583	26668	80144	FRAS1	Fraser extracellular matrix complex subunit 1
1	87795263	87795663	401	*	1283	0	Intron (ENST00000642677/ENSG00000237505, intron 2 of 6)	1	87805286	87808372	3087	2	ENSG00000279778	ENST00000623157	12709	NA	NA	NA
18	79947023	79947423	401	*	13871	0	Promoter (1-2kb)	18	79919228	79945232	26005	2	ENSG00000122490	ENST00000494607	-1791	80148	SLC66A2	solute carrier family 66 member 2
20	56712163	56712563	401	*	19251	0	Distal Intergenic	20	56700837	56701514	678	2	ENSG00000237000	ENST00000439110	-10649	NA	NA	NA
22	39471682	39472082	401	*	20100	0	Promoter (<=1kb)	22	39472788	39487830	15043	1	ENSG00000128268	ENST00000429402	-706	4248	MGAT3	beta-1,4-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase
12	108723190	108723590	401	*	7959	0	Intron (ENST00000261401/ENSG00000110880, intron 1 of 10)	12	108658881	108730551	71671	2	ENSG00000110880	ENST00000546571	6961	23603	CORO1C	coronin 1C
7	16989850	16990250	401	*	28470	0	Promoter (<=1kb)	7	16990133	17012966	22834	1	ENSG00000289189	ENST00000702562	0	105375170	LOC105375170	uncharacterized LOC105375170
3	188633237	188633637	401	*	22465	0	Intron (ENST00000448637/ENSG00000145012, intron 6 of 6)	3	188609221	188746624	137404	1	ENSG00000145012	ENST00000415906	24016	4026	LPP	LIM domain containing preferred translocation partner in lipoma
5	173513664	173514064	401	*	26008	0	Distal Intergenic	5	173469682	173484584	14903	1	ENSG00000253141	ENST00000518605	43982	NA	NA	NA
13	109862651	109863051	401	*	9098	0	Distal Intergenic	13	109915096	109915420	325	1	ENSG00000201161	ENST00000364291	-52045	100873873	RN7SKP10	RN7SK pseudogene 10
11	120301879	120302279	401	*	6741	0	Promoter (<=1kb)	11	120300903	120304330	3428	1	ENSG00000137709	ENST00000606153	976	25833	POU2F3	POU class 2 homeobox 3
16	11867382	11867782	401	*	11339	0	Intron (ENST00000574364/ENSG00000263307, intron 1 of 2)	16	11881075	11882569	1495	2	ENSG00000261560	ENST00000568144	14787	NA	NA	NA
12	27966821	27967221	401	*	7353	0	Promoter (2-3kb)	12	27961668	27969494	7827	2	ENSG00000087494	ENST00000538310	2273	5744	PTHLH	parathyroid hormone like hormone
1	15090379	15090779	401	*	182	0	Intron (ENST00000636203/ENSG00000189337, intron 10 of 16)	1	15111869	15152458	40590	2	ENSG00000175147	ENST00000404665	61679	200197	TMEM51-AS1	TMEM51 antisense RNA 1
6	11766547	11766947	401	*	26309	0	Promoter (<=1kb)	6	11712054	11766332	54279	2	ENSG00000111863	ENST00000505099	-215	84830	ADTRP	androgen dependent TFPI regulating protein
6	143427163	143427563	401	*	27842	0	3' UTR	6	143436216	143436710	495	1	ENSG00000218896	ENST00000402141	-8653	106478982	TUBB8P2	tubulin beta 8 class VIII pseudogene 2
19	37933575	37933975	401	*	14527	0	Promoter (1-2kb)	19	37932346	38081448	149103	1	ENSG00000105738	ENST00000476317	1229	23094	SIPA1L3	signal induced proliferation associated 1 like 3
1	223665543	223665943	401	*	3177	0	Promoter (<=1kb)	1	223541616	223665701	124086	2	ENSG00000203697	ENST00000366872	0	388743	CAPN8	calpain 8
9	115262398	115262798	401	*	32889	0	Intron (ENST00000374016/ENSG00000173077, intron 2 of 7)	9	115252538	115254251	1714	2	ENSG00000234692	ENST00000444701	-8147	NA	NA	NA
8	118850093	118850493	401	*	31446	0	Intron (ENST00000625758/ENSG00000281641, intron 6 of 7)	8	118924475	118929073	4599	2	ENSG00000164761	ENST00000521597	78580	4982	TNFRSF11B	TNF receptor superfamily member 11b
8	18666223	18666623	401	*	30496	0	Intron (ENST00000327040/ENSG00000156011, intron 9 of 15)	8	18530711	18684099	153389	2	ENSG00000156011	ENST00000428502	17476	23362	PSD3	pleckstrin and Sec7 domain containing 3
2	216539929	216540329	401	*	17969	0	Intron (ENST00000446558/ENSG00000197756, intron 3 of 3)	2	216529025	216529583	559	1	ENSG00000197756	ENST00000624436	10904	6168	RPL37A	ribosomal protein L37a
2	121356020	121356420	401	*	17081	0	Intron (ENST00000452274/ENSG00000074054, intron 30 of 32)	2	121364119	121388076	23958	2	ENSG00000074054	ENST00000472776	31656	23332	CLASP1	cytoplasmic linker associated protein 1
10	79071136	79071536	401	*	4412	0	Promoter (2-3kb)	10	79068966	79316519	247554	1	ENSG00000108175	ENST00000334512	2170	57178	ZMIZ1	zinc finger MIZ-type containing 1
7	143279357	143279757	401	*	30209	0	Promoter (<=1kb)	7	143279957	143287296	7340	1	ENSG00000178826	ENST00000409102	-200	135932	TMEM139	transmembrane protein 139
5	95554908	95555308	401	*	24892	0	Promoter (<=1kb)	5	95555101	95605102	50002	1	ENSG00000164291	ENST00000380009	0	153642	ARSK	arylsulfatase family member K
3	190386307	190386707	401	*	22507	0	Promoter (1-2kb)	3	190388120	190410008	21889	1	ENSG00000113946	ENST00000456423	-1413	10686	CLDN16	claudin 16
15	78859985	78860385	401	*	10760	0	Intron (ENST00000379535/ENSG00000185787, intron 2 of 12)	15	78863247	78863729	483	2	ENSG00000243711	ENST00000482506	3344	100271444	RPL21P116	ribosomal protein L21 pseudogene 116
5	107455231	107455631	401	*	24970	0	Intron (ENST00000333274/ENSG00000184349, intron 1 of 4)	5	107427217	107506191	78975	2	ENSG00000184349	ENST00000505499	50560	1946	EFNA5	ephrin A5
3	11140304	11140704	401	*	20436	0	Intron (ENST00000438284/ENSG00000196639, intron 1 of 1)	3	11137093	11260775	123683	1	ENSG00000196639	ENST00000438284	3211	3269	HRH1	histamine receptor H1
3	191889788	191890188	401	*	22533	0	Distal Intergenic	3	191952349	191952826	478	2	ENSG00000237653	ENST00000434379	62638	NA	NA	NA
9	94812338	94812738	401	*	32554	0	Promoter (2-3kb)	9	94809962	94810057	96	1	ENSG00000252153	ENST00000516344	2376	100313780	MIR2278	microRNA 2278
1	85146930	85147330	401	*	1220	0	Distal Intergenic	1	85152487	85154203	1717	2	ENSG00000280099	ENST00000624216	6873	NA	NA	NA
7	138074144	138074544	401	*	30107	0	Promoter (1-2kb)	7	138076432	138116913	40482	1	ENSG00000122787	ENST00000432161	-1888	6718	AKR1D1	aldo-keto reductase family 1 member D1
1	208220962	208221362	401	*	2953	0	Intron (ENST00000367033/ENSG00000076356, intron 1 of 31)	1	208209987	208217014	7028	2	ENSG00000076356	ENST00000460870	-3948	5362	PLXNA2	plexin A2
6	150720803	150721203	401	*	27941	0	Promoter (<=1kb)	6	150721088	150843665	122578	1	ENSG00000120278	ENST00000358517	0	57480	PLEKHG1	pleckstrin homology and RhoGEF domain containing G1
6	134644799	134645199	401	*	27691	0	Intron (ENST00000650393/ENSG00000232310, intron 2 of 8)	6	134636489	134642495	6007	1	ENSG00000227723	ENST00000452888	8310	NA	NA	NA
2	10072588	10072988	401	*	15193	0	Intron (ENST00000381813/ENSG00000205795, intron 1 of 2)	2	10056473	10080411	23939	2	ENSG00000205795	ENST00000381813	7423	192668	CYS1	cystin 1
1	94562851	94563251	401	*	1447	0	Distal Intergenic	1	94541974	94543520	1547	1	ENSG00000288736	ENST00000690992	20877	NA	NA	NA
22	31630654	31631054	401	*	19867	0	Promoter (<=1kb)	22	31618515	31630824	12310	2	ENSG00000241878	ENST00000266095	0	23761	PISD	phosphatidylserine decarboxylase
16	57410180	57410580	401	*	11799	0	Intron (ENST00000219244/ENSG00000102970, intron 1 of 3)	16	57413869	57416062	2194	1	ENSG00000102970	ENST00000616880	-3289	6361	CCL17	C-C motif chemokine ligand 17
7	123643805	123644205	401	*	29890	0	Distal Intergenic	7	123655866	123664290	8425	1	ENSG00000170807	ENST00000458573	-11661	442721	LMOD2	leiomodin 2
13	109743729	109744129	401	*	9089	0	Distal Intergenic	13	109478739	109731700	252962	2	ENSG00000285534	ENST00000650264	-12029	NA	NA	NA
13	108778027	108778427	401	*	9065	0	Promoter (1-2kb)	13	108779542	108785740	6199	1	ENSG00000041515	ENST00000467639	-1115	23026	MYO16	myosin XVI
11	76266295	76266695	401	*	6243	0	Distal Intergenic	11	76210956	76216025	5070	2	ENSG00000255362	ENST00000531538	-50270	107984359	LINC02761	long intergenic non-protein coding RNA 2761
5	172744127	172744527	401	*	25961	0	Distal Intergenic	5	172755457	172762587	7131	1	ENSG00000253295	ENST00000666787	-10930	101928093	LOC101928093	uncharacterized LOC101928093
6	155185513	155185913	401	*	28011	0	Promoter (2-3kb)	6	155183315	155245636	62322	1	ENSG00000146426	ENST00000543712	2198	26230	TIAM2	TIAM Rac1 associated GEF 2
5	58849985	58850385	401	*	24549	0	Intron (ENST00000282878/ENSG00000152932, intron 4 of 4)	5	58846885	58863414	16530	2	ENSG00000248733	ENST00000510198	13029	NA	NA	NA
3	195033438	195033838	401	*	22643	0	Distal Intergenic	3	195069593	195087372	17780	2	ENSG00000173950	ENST00000460582	53534	152002	XXYLT1	xyloside xylosyltransferase 1
13	31094646	31095046	401	*	8495	0	Intron (ENST00000425638/ENSG00000231894, intron 7 of 15)	13	31063306	31115699	52394	1	ENSG00000231894	ENST00000425638	31340	NA	NA	NA
14	54565088	54565488	401	*	9465	0	Promoter (<=1kb)	14	54566117	54567910	1794	1	ENSG00000020577	ENST00000673751	-629	23034	SAMD4A	sterile alpha motif domain containing 4A
11	94776222	94776622	401	*	6435	0	Intron (ENST00000299004/ENSG00000166025, intron 3 of 4)	11	94768356	94876748	108393	1	ENSG00000166025	ENST00000433060	7866	154810	AMOTL1	angiomotin like 1
3	131778552	131778952	401	*	21604	0	Intron (ENST00000617767/ENSG00000196353, intron 2 of 15)	3	131771870	131804604	32735	2	ENSG00000289118	ENST00000693377	25652	NA	NA	NA
6	132798955	132799355	401	*	27647	0	Promoter (<=1kb)	6	132769370	132798637	29268	2	ENSG00000146409	ENST00000275227	-318	116843	SLC18B1	solute carrier family 18 member B1
1	234869486	234869886	401	*	3378	0	Intron (ENST00000651370/ENSG00000286263, intron 1 of 1)	1	234837976	234838069	94	1	ENSG00000201638	ENST00000364768	31510	100431173	RNY4P16	RNY4 pseudogene 16
7	29113690	29114090	401	*	28684	0	Promoter (<=1kb)	7	29072398	29113768	41371	2	ENSG00000106066	ENST00000447426	0	54504	CPVL	carboxypeptidase vitellogenic like
6	157107851	157108251	401	*	28035	0	Exon (ENST00000442936/ENSG00000233044, exon 2 of 2)	6	157107727	157119706	11980	2	ENSG00000233044	ENST00000442936	11455	NA	NA	NA
20	45415892	45416292	401	*	18971	0	Promoter (<=1kb)	20	45416084	45426202	10119	1	ENSG00000124155	ENST00000279035	0	51604	PIGT	phosphatidylinositol glycan anchor biosynthesis class T
20	51447236	51447636	401	*	19168	0	Intron (ENST00000396009/ENSG00000101096, intron 6 of 9)	20	51452905	51452977	73	2	ENSG00000266761	ENST00000582236	5341	100422889	MIR3194	microRNA 3194
5	136028748	136029148	401	*	25302	0	Promoter (<=1kb)	5	136028988	136046440	17453	1	ENSG00000120708	ENST00000504185	0	7045	TGFBI	transforming growth factor beta induced
6	107658971	107659371	401	*	27250	0	3' UTR	6	107634990	107636316	1327	1	ENSG00000112320	ENST00000494935	23981	55084	SOBP	sine oculis binding protein homolog
11	121464609	121465009	401	*	6754	0	Intron (ENST00000260197/ENSG00000137642, intron 1 of 47)	11	121447331	121453013	5683	2	ENSG00000246790	ENST00000501964	-11596	105369536	SORL1-AS1	SORL1 antisense RNA 1
14	52124991	52125391	401	*	9438	0	Intron (ENST00000555852/ENSG00000258694, intron 1 of 2)	14	52111122	52129625	18504	2	ENSG00000258694	ENST00000555852	4234	NA	NA	NA
4	124904198	124904598	401	*	23535	0	Distal Intergenic	4	124667359	124712732	45374	2	ENSG00000151458	ENST00000515641	-191466	57182	ANKRD50	ankyrin repeat domain containing 50
5	149747483	149747883	401	*	25603	0	Intron (ENST00000360453/ENSG00000155846, intron 1 of 10)	5	149732825	149732890	66	1	ENSG00000199047	ENST00000362177	14658	494327	MIR378A	microRNA 378a
8	37174593	37174993	401	*	30671	0	Distal Intergenic	8	37095150	37095390	241	1	ENSG00000253650	ENST00000523647	79443	NA	NA	NA
9	105071080	105071480	401	*	32698	0	Intron (ENST00000666856/ENSG00000286536, intron 7 of 7)	9	105096756	105097061	306	1	ENSG00000201583	ENST00000364713	-25276	NA	NA	NA
8	133449421	133449821	401	*	31782	0	Distal Intergenic	8	133465642	133475934	10293	2	ENSG00000008513	ENST00000522204	26113	6482	ST3GAL1	ST3 beta-galactoside alpha-2,3-sialyltransferase 1
2	204545146	204545546	401	*	17866	0	Promoter (<=1kb)	2	204545475	205620162	1074688	1	ENSG00000116117	ENST00000406610	0	117583	PARD3B	par-3 family cell polarity regulator beta
5	57494626	57495026	401	*	24535	0	Intron (ENST00000506106/ENSG00000250961, intron 2 of 3)	5	57488619	57534504	45886	1	ENSG00000250961	ENST00000664944	6007	NA	NA	NA
13	80239599	80239999	401	*	8825	0	Distal Intergenic	13	80335976	80339659	3684	2	ENSG00000136158	ENST00000377102	99660	10253	SPRY2	sprouty RTK signaling antagonist 2
2	178761755	178762155	401	*	17624	0	Intron (ENST00000659121/ENSG00000237298, intron 9 of 12)	2	178758754	178774319	15566	1	ENSG00000237298	ENST00000610005	3001	100506866	TTN-AS1	TTN antisense RNA 1
6	19415574	19415974	401	*	26438	0	Intron (ENST00000653002/ENSG00000228412, intron 8 of 8)	6	19362238	19397543	35306	2	ENSG00000228412	ENST00000655581	-18031	100506885	LNC-LBCS	lncRNA bladder and prostate cancer suppressor, hnRNPK interacting
X	101051495	101051895	401	*	33748	0	Promoter (<=1kb)	23	101009350	101052054	42705	2	ENSG00000188917	ENST00000372939	159	79979	TRMT2B	tRNA methyltransferase 2 homolog B
3	186979816	186980216	401	*	22421	0	Intron (ENST00000676786/ENSG00000073849, intron 2 of 2)	3	186974957	187042995	68039	1	ENSG00000073849	ENST00000438590	4859	6480	ST6GAL1	ST6 beta-galactoside alpha-2,6-sialyltransferase 1
6	158040422	158040822	401	*	28063	0	Intron (ENST00000355585/ENSG00000078269, intron 4 of 26)	6	158033490	158063872	30383	1	ENSG00000078269	ENST00000485863	6932	8871	SYNJ2	synaptojanin 2
1	223190153	223190553	401	*	3171	0	Distal Intergenic	1	223181144	223188154	7011	1	ENSG00000226601	ENST00000446145	9009	NA	NA	NA
3	186827383	186827783	401	*	22417	0	Promoter (<=1kb)	3	186826642	186827550	909	2	ENSG00000289971	ENST00000702187	0	NA	NA	NA
14	50003171	50003571	401	*	9389	0	Promoter (1-2kb)	14	50000068	50001288	1221	2	ENSG00000214900	ENST00000701026	-1883	196913	LINC01599	long intergenic non-protein coding RNA 1599
5	137078294	137078694	401	*	25319	0	Intron (ENST00000394945/ENSG00000152377, intron 5 of 10)	5	136988553	136993160	4608	2	ENSG00000152377	ENST00000508642	-85134	6695	SPOCK1	SPARC (osteonectin), cwcv and kazal like domains proteoglycan 1
3	187783026	187783426	401	*	22437	0	Distal Intergenic	3	187796187	187805258	9072	1	ENSG00000224049	ENST00000433178	-12761	NA	NA	NA
12	70449369	70449769	401	*	7686	0	Distal Intergenic	12	70443784	70443923	140	2	ENSG00000222405	ENST00000410473	-5446	106481192	RNU4-65P	RNA, U4 small nuclear 65, pseudogene
11	44978868	44979268	401	*	5568	0	Distal Intergenic	11	44974143	44974905	763	1	ENSG00000254654	ENST00000656313	4725	221122	LINC02685	long intergenic non-protein coding RNA 2685
9	114894840	114895240	401	*	32875	0	Intron (ENST00000648852/ENSG00000173077, intron 1 of 5)	9	114893723	114904308	10586	2	ENSG00000106952	ENST00000474301	9068	944	TNFSF8	TNF superfamily member 8
11	65013639	65014039	401	*	5911	0	Promoter (<=1kb)	11	65014160	65022184	8025	1	ENSG00000213465	ENST00000246747	-121	402	ARL2	ARF like GTPase 2
7	36128585	36128985	401	*	28833	0	Distal Intergenic	7	36109024	36110872	1849	2	ENSG00000228815	ENST00000419108	-17713	100631260	MARK2P13	MARK2 pseudogene 13
12	94616126	94616526	401	*	7791	0	Promoter (<=1kb)	12	94582127	94616420	34294	2	ENSG00000057704	ENST00000548918	0	57458	TMCC3	transmembrane and coiled-coil domain family 3
1	160781353	160781753	401	*	2293	0	Promoter (1-2kb)	1	160776975	160780140	3166	2	ENSG00000274562	ENST00000621192	-1213	NA	NA	NA
2	214378757	214379157	401	*	17920	0	Intron (ENST00000406979/ENSG00000144451, intron 17 of 17)	2	214411054	214578976	167923	1	ENSG00000174453	ENST00000312504	-31897	402117	VWC2L	von Willebrand factor C domain containing 2 like
3	108620274	108620674	401	*	21256	0	Intron (ENST00000495008/ENSG00000198919, intron 5 of 30)	3	108602851	108691387	88537	1	ENSG00000198919	ENST00000463306	17423	9666	DZIP3	DAZ interacting zinc finger protein 3
5	74954237	74954637	401	*	24720	0	Intron (ENST00000686948/ENSG00000289535, intron 1 of 1)	5	74948281	74975758	27478	1	ENSG00000289535	ENST00000700947	5956	105379040	LOC105379040	uncharacterized LOC105379040
2	219206488	219206888	401	*	18032	0	Promoter (<=1kb)	2	219206782	219209648	2867	1	ENSG00000158552	ENST00000289528	0	130617	ZFAND2B	zinc finger AN1-type containing 2B
9	115121138	115121538	401	*	32882	0	Promoter (2-3kb)	9	115021157	115118207	97051	2	ENSG00000041982	ENST00000542877	-2931	3371	TNC	tenascin C
7	135254188	135254588	401	*	30077	0	Intron (ENST00000275764/ENSG00000146857, intron 7 of 8)	7	135233838	135258663	24826	1	ENSG00000146857	ENST00000662584	20350	346673	STRA8	stimulated by retinoic acid 8
5	123700582	123700982	401	*	25114	0	Distal Intergenic	5	123636110	123637403	1294	1	ENSG00000235275	ENST00000510337	64472	391827	KRT18P16	keratin 18 pseudogene 16
6	148856270	148856670	401	*	27901	0	Intron (ENST00000367463/ENSG00000111962, intron 1 of 7)	6	148953907	149005588	51682	1	ENSG00000111962	ENST00000473631	-97237	10090	UST	uronyl 2-sulfotransferase
5	16889610	16890010	401	*	24142	0	Intron (ENST00000513610/ENSG00000145555, intron 1 of 40)	5	16902294	16902641	348	2	ENSG00000243538	ENST00000470806	12631	NA	NA	NA
14	101480878	101481278	401	*	10151	0	Distal Intergenic	14	101447642	101457117	9476	1	ENSG00000259166	ENST00000553318	33236	NA	NA	NA
3	108283112	108283512	401	*	21249	0	Distal Intergenic	3	108296529	108355179	58651	1	ENSG00000114455	ENST00000467282	-13017	11148	HHLA2	HHLA2 member of B7 family
6	134236001	134236401	401	*	27679	0	Intron (ENST00000367858/ENSG00000118515, intron 2 of 13)	6	134214945	134230481	15537	2	ENSG00000118515	ENST00000485771	-5520	6446	SGK1	serum/glucocorticoid regulated kinase 1
2	120540380	120540780	401	*	17033	0	Distal Intergenic	2	120542909	120544326	1418	2	ENSG00000237614	ENST00000413991	3546	NA	NA	NA
20	12395528	12395928	401	*	18601	0	Distal Intergenic	20	12380056	12381255	1200	1	ENSG00000235698	ENST00000414718	15472	NA	NA	NA
7	143240373	143240773	401	*	30205	0	Distal Intergenic	7	143244093	143265092	21000	1	ENSG00000197448	ENST00000436038	-3320	373156	GSTK1	glutathione S-transferase kappa 1
5	107425723	107426123	401	*	24969	0	Intron (ENST00000333274/ENSG00000184349, intron 2 of 4)	5	107380984	107388553	7570	2	ENSG00000184349	ENST00000510359	-37170	1946	EFNA5	ephrin A5
3	195030787	195031187	401	*	22641	0	Distal Intergenic	3	195069593	195087372	17780	2	ENSG00000173950	ENST00000460582	56185	152002	XXYLT1	xyloside xylosyltransferase 1
2	43038336	43038736	401	*	15868	0	Promoter (<=1kb)	2	43031799	43039332	7534	2	ENSG00000231826	ENST00000662442	596	102723854	LINC01819	long intergenic non-protein coding RNA 1819
X	23797283	23797683	401	*	33523	0	Distal Intergenic	23	23785260	23786210	951	1	ENSG00000130066	ENST00000462639	12023	6303	SAT1	spermidine/spermine N1-acetyltransferase 1
12	7060448	7060848	401	*	7111	0	Promoter (<=1kb)	12	7060515	7071032	10518	1	ENSG00000182326	ENST00000328916	0	716	C1S	complement C1s
X	11759316	11759716	401	*	33394	0	Promoter (<=1kb)	23	11759402	11768999	9598	1	ENSG00000005302	ENST00000473380	0	10943	MSL3	MSL complex subunit 3
8	144786649	144787049	401	*	31980	0	Promoter (<=1kb)	8	144773114	144787304	14191	2	ENSG00000196378	ENST00000343459	255	80778	ZNF34	zinc finger protein 34
17	78592357	78592757	401	*	13286	0	Distal Intergenic	17	78423697	78577396	153700	2	ENSG00000187775	ENST00000389840	-14961	8632	DNAH17	dynein axonemal heavy chain 17
14	102187016	102187416	401	*	10177	0	Intron (ENST00000557485/ENSG00000140153, intron 1 of 2)	14	102191241	102208848	17608	1	ENSG00000140153	ENST00000555973	-3825	91833	WDR20	WD repeat domain 20
